Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Paraguay,PRY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,26.20437956,26.48376542,26.7807702,27.11301284,27.42260257,27.73722628,27.99144224,28.23307324,28.48477221,28.73647118,28.99068714,29.24238611,29.61490058,30.28693682,30.84319154,31.39692927,31.92549711,31.22325698,31.75182482,32.80896048,33.87113013,34.96853763,36.32016109,37.67178455,39.01082306,41.6586962,42.90964007,43.00276869,43.09589731,43.18902592,43.27963755,43.65718601,43.65718601,40.35237856,41.42461616,47.87566071,48.25320916,49.33803171,50.54870375,51.15781525,50.84319154,49.28517493,48.69368236,49.43367732,50.18877423,50.93128618,51.67379814,52.44651397,53.10848226,53.43569091,53.83840926,54.11527813,54.58092122,55.08431915,55.08431915,55.08431915,,
West Bank and Gaza,PSE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,60.79734219,60.79734219,60.79734219,60.63122924,60.63122924,60.79734219,60.96345515,60.96345515,60.96345515,61.12956811,61.12956811,61.12956811,61.12956811,61.29568106,61.29568106,61.62790698,61.96013289,62.2923588,62.12624585,62.2923588,62.95681063,63.12292359,63.4551495,63.62126246,63.12292359,63.12292359,62.79069767,62.79069767,62.62458472,62.2923588,61.79401993,61.46179402,61.46179402,61.46179402,62.45847176,61.79401993,61.46179402,57.97342193,60.46511628,61.79401993,61.29568106,61.46179402,60.96345515,60.96345515,60.43189166,59.41860668,58.72093023,58.1727595,49.71760595,41.17940098,43.10631229,45.17774107,46.64784175,49.50166113,49.32226137,49.32226137,,
Pacific island small states,PSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,8.133948457,8.165765193,8.261215399,8.261215399,8.405981546,8.421889914,8.31053134,8.294622972,8.358256443,8.461660834,8.469615018,8.628698696,8.708240535,8.803690741,8.994591155,9.280941775,9.503658925,9.678650971,9.845688832,9.949093223,10.20362711,10.42634426,10.62678967,10.83996182,11.11040407,11.29175949,11.51924908,11.85809736,11.76582884,12.04899777,12.67757009,12.89563863,12.89563863,12.88006231,13.09813084,13.12928349,13.11370717,12.98909657,13.00155762,12.97352025,13.01557632,13.04672897,13.10903427,13.10903427,13.21806854,13.31464176,13.30529595,13.34423676,13.37538953,13.42990654,13.42990654,13.44548287,13.4376947,13.4376947,13.4376947,13.4376947,,
Post-demographic dividend,PST,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.79532625,38.75345199,38.75389971,38.7659378,38.76758852,38.779567,38.84380925,38.75437829,38.86175091,38.85215623,38.7793516,38.79150415,38.82220471,38.78830593,38.75649408,38.78330065,38.45970109,38.30518282,38.39824808,38.44941832,38.43198976,38.37393061,38.12285362,38.18333075,38.17474279,38.11628032,37.97396321,37.99540928,37.81374033,37.70304295,37.58111562,38.34296811,38.08390883,38.26872681,38.02350808,37.95230243,37.78741741,37.79754828,37.42962056,37.4504557,37.41181617,36.94535454,36.68537351,36.62018743,36.78288257,36.28736671,36.0340275,35.7913881,35.35624047,34.91545704,35.08520624,35.06404825,34.65883698,34.97353638,33.60797814,33.73224727,,
French Polynesia,PYF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,12.02185792,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,11.74863388,12.29508197,12.29508197,12.29508197,12.29508197,12.29508197,12.29508197,12.29508197,12.15846995,12.15846995,12.43169399,12.43169399,12.43169399,12.43169399,12.43169399,12.43169399,,
Qatar,QAT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.392764858,4.478897502,4.478897502,4.478897502,4.478897502,4.478897502,4.565030146,4.737295435,4.823428079,4.909560724,4.995693368,5.081826012,5.081826012,5.167958656,5.254091301,5.254091301,5.167958656,5.254091301,5.254091301,5.512489233,5.598621878,5.598621878,5.598621878,5.684754522,5.684754522,5.684754522,5.684754522,5.684754522,5.710594578,5.555555556,5.564168689,5.564168689,5.529715499,5.650301333,5.650301333,5.776054915,5.607235011,5.727820844,5.601205752,5.729543208,5.900086133,5.822566621,5.839793545,5.770887166,,
Romania,ROU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,63.38890336,63.76660589,63.92289659,64.00104194,64.21377095,64.40479291,64.41781714,64.99956586,64.98220023,64.81722671,64.83893375,64.87366502,64.70435009,64.8128853,64.88668924,64.92576192,64.94746896,64.969176,64.97785882,64.96483459,64.89537206,64.96049318,65.03863853,65.08639403,65.20795346,65.28609881,65.52487627,65.5943388,64.3470678,64.39502943,64.49054301,64.45567855,64.46875272,64.4764934,64.47775502,64.40397351,64.47087527,64.23189163,64.3771777,64.67720169,64.4203561,64.4625223,64.36181779,61.43478261,61.65753544,61.04443865,59.28922528,59.30404524,59.20629401,61.53444903,60.74640483,59.70350404,60.44863713,60.10952712,60.23122392,58.76651599,,
Russian Federation,RUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52237194,13.35241038,13.29019072,13.21253995,13.19523311,13.30933868,13.26433189,13.22817022,13.25666887,13.23902166,13.22579779,13.20293413,13.18460213,13.16615989,13.15737092,13.15584446,13.15843626,13.15574954,13.06427907,13.10690016,13.08858164,13.24062535,13.29447034,13.29447034,13.29447034,,
Rwanda,RWA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,53.30360762,53.70895825,54.11430888,54.51965951,54.92501013,55.33036076,55.73571139,56.05999189,56.62748277,56.91122821,58.69477098,61.12687475,61.00526956,64.20753952,65.34252128,66.43696798,67.49087961,68.09890555,68.78800162,69.51763275,71.34171058,71.94973652,72.55776246,73.2873936,73.73327929,74.17916498,74.66558573,75.11147142,75.19254155,76.16538306,76.08431293,74.46291042,70.12565869,60.1945683,60.1945683,62.62667207,64.65342521,65.46412647,67.32873936,67.69355493,70.89582489,74.21970004,73.12525334,73.60681009,72.26996451,73.08268955,73.1609244,73.26469159,73.3226589,73.12201232,73.62950715,73.60072884,74.68585326,73.34819619,73.43737135,73.43737135,,
South Asia,SAS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.12828589,55.48039024,55.50716942,55.75215705,56.06974137,56.2025912,56.30866185,56.37142555,55.95028113,56.07769144,55.95634829,56.07852829,56.46306055,56.44736963,56.60197754,56.53607566,56.57624442,56.90094196,56.86181925,57.02667857,56.86621271,57.35359378,56.85244658,57.31221152,57.20333744,56.85721658,57.18099361,56.87399545,57.06994364,56.90374538,56.9490608,56.75474442,56.80416032,56.83589259,56.8183351,56.76788374,56.97304164,57.00283473,57.02550438,56.97659463,56.93593058,56.92000855,56.87412795,56.74790536,56.71625964,56.67748839,56.57165336,56.482228,56.51779276,56.42597825,56.59095517,56.60046982,56.66564744,56.66397084,56.66674566,56.80628778,,
Saudi Arabia,SAU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,40.08484944,40.09415311,40.10438714,40.11787746,40.12764631,40.13788035,40.14718401,40.16393061,40.18021203,40.20114528,40.2230089,40.24626807,40.27092278,40.30348562,40.32395369,40.35465579,40.37977569,40.40396522,40.42861994,40.45327466,40.47699901,40.50258409,40.59655113,42.99364094,45.41352474,47.81154492,50.23049835,52.62619261,55.02653871,57.44130549,57.53015551,57.56457908,60.83900469,64.09528816,67.35157162,70.60785509,73.86413855,77.58560537,80.84188883,80.84188883,80.84467993,80.8456103,80.84793621,80.8065349,80.81025636,80.79025348,80.79071866,80.74280478,80.67907466,80.66558434,80.65721104,80.63720816,80.61394899,80.74433843,80.77230031,80.76466839,,
Sudan,SDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.91248117,44.91248117,45.43188075,45.43188075,45.95128032,45.95128032,46.47067989,47.35365917,46.24214408,46.03957825,46.4654859,46.4654859,46.72518569,46.98488547,46.98488547,46.97969148,45.93569833,45.93050434,45.92531034,45.92011635,45.91492235,45.90972835,45.90453436,45.89934036,45.89414637,45.88375838,45.87337038,45.86298239,45.84740041,46.06554823,45.23450891,45.60328261,45.80065444,46.30447203,45.78507246,46.26292006,44.81379525,43.57762427,47.32768919,46.88619955,45.70196852,45.44746273,44.83457124,45.120241,45.58250662,44.08663585,44.16454579,48.1743105,49.28063159,49.12481172,46.56417182,46.56417182,46.06035423,46.06035423,46.06035423,46.06035423,,
Singapore,SGP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,20.89552239,20.89552239,19.40298507,19.40298507,19.40298507,19.40298507,19.40298507,17.91044776,17.91044776,17.91044776,14.92537313,16.41791045,16.41791045,13.43283582,11.94029851,11.94029851,11.94029851,11.94029851,11.94029851,11.94029851,10.44776119,8.955223881,8.955223881,8.955223881,7.462686567,5.970149254,4.47761194,4.47761194,2.985074627,2.985074627,1.791044847,1.791044847,1.791044847,1.791044847,1.791044847,1.791044847,1.791044847,1.791044847,1.791044847,1.791044847,1.791044847,1.777777848,1.16448333,1.161103039,1.103047857,1.080691619,1.151079154,0.999999983,0.999999983,1.054131114,1.036931823,1.033994384,0.94766626,0.930888592,0.930888592,0.930888592,,
Solomon Islands,SLB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,2.000714541,2.036441586,2.107895677,2.107895677,2.107895677,2.215076813,2.215076813,2.286530904,2.286530904,2.357984995,2.322257949,2.39371204,2.429439085,2.429439085,2.465166131,2.536620222,2.536620222,2.572347267,2.608074312,2.608074312,2.608074312,2.643801358,2.715255448,2.715255448,2.750982494,2.822436584,2.965344766,2.965344766,3.179707038,3.358342265,3.358342265,3.465523401,3.608431583,3.822793855,3.822793855,3.8585209,3.8585209,3.8585209,3.8585209,3.8585209,,
Sierra Leone,SLE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.1873095,36.25658077,36.35356054,36.42283181,36.49210308,36.56137434,36.63064561,36.76918814,36.83845941,36.90773067,36.97700194,37.04627321,37.11554447,37.18481574,37.254087,37.32335827,37.39262954,37.53117207,37.6697146,37.73898587,37.80825713,38.01607093,38.0853422,38.293156,38.98586866,39.05513993,39.12441119,39.13826545,39.13826545,39.13826545,39.13826545,38.99972291,38.9443059,38.93045165,38.93045165,38.93045165,38.9165974,38.9165974,38.84732613,38.93045165,41.5838185,44.75034744,49.41354838,52.26835661,52.81269077,55.83097649,50.2039342,51.43017429,52.65960059,54.45247829,55.66126188,53.1539194,54.70559577,54.71044611,54.71044611,54.71044611,,
El Salvador,SLV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,60.04796163,60.04796163,60.33573141,60.33573141,60.43165468,59.95203837,59.52038369,59.42446043,59.32853717,59.23261391,61.29496403,61.43884892,61.77458034,62.25419664,62.73381295,62.74131274,63.17567568,65.15444015,67.56756757,68.05019305,66.11969112,64.72007722,64.52702703,65.00965251,65.97490347,66.94015444,66.94015444,67.90540541,67.90540541,68.05019305,68.91891892,70.02895753,70.02895753,70.17374517,70.22200772,66.98841699,67.85714286,69.98069498,71.47683398,72.39382239,74.80694981,75.04826255,74.85521236,77.7027027,75.53088803,71.13899614,72.58687259,74.80694981,74.56563707,74.08301158,74.46911197,75.82046332,76.01351351,76.88223938,75.53088803,76.44787645,,
San Marino,SMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,,
Somalia,SOM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,69.98597252,69.99394268,70.00191284,70.009883,70.01785316,70.02582332,70.03379348,70.04176364,70.0497338,70.05770396,70.06567412,70.07364428,70.08161444,70.0895846,70.09755475,70.10552491,70.11349507,70.12146523,70.12943539,70.13740555,70.14537571,70.15334587,70.16131603,70.16928619,70.17725635,70.18522651,70.19319667,70.1995728,70.20116683,70.2043549,70.2043549,70.20594893,70.20754296,70.21710715,70.22667134,70.2346415,70.24261166,70.24420569,70.24420569,70.24420569,70.25058182,70.49765677,70.57735837,70.7383556,70.7383556,70.40520292,70.18203845,70.34144164,70.34144164,70.34144164,70.18203845,70.17725635,70.33665955,70.33665955,70.33665955,70.33665955,,
Serbia,SRB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44134461,40.85181686,41.2028367,40.22410245,40.26526524,40.34072663,39.59067114,39.91767609,40.09146927,39.65812943,39.33226618,,
Sub-Saharan Africa (excluding high income),SSA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.59380832,38.60932356,38.7391555,38.78096929,38.86592442,38.75455108,38.85330036,38.91303395,39.21253063,39.0782474,39.07199588,38.88091251,39.13765593,38.91857587,38.9216825,38.96691602,38.75738204,38.75862335,38.72853388,38.88424444,38.78280417,38.88707464,38.9788823,39.21453356,39.47655034,39.82317516,39.86994792,39.9954697,40.09551969,40.22774457,40.45723891,40.60257207,40.42633536,40.65306742,40.86595828,41.00752458,41.17780901,41.3129255,41.56997638,41.71135437,41.79585727,41.95051903,42.23546839,42.3638027,42.76165767,42.81185132,42.94470897,43.14379244,43.12166159,43.28492323,43.50477797,43.70953421,43.68883698,43.68928657,43.68031842,43.68657963,,
South Sudan,SSD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.59317514,38.60869002,38.738519,38.78033182,38.86528502,38.75391422,38.85266125,38.91239347,39.21188331,39.07760314,39.07135177,38.88027277,39.13701032,38.91793525,38.9210418,38.96627429,38.75674509,38.75798638,38.72789759,38.88360459,38.78216664,38.88648438,38.97828994,39.21393582,39.47594662,39.82256352,39.86933521,39.99480447,40.09485218,40.22702439,40.45651348,40.60184333,40.42564821,40.65237536,40.8652616,41.00682484,41.17710559,41.31221915,41.56926446,41.71063938,41.79514046,41.94979887,42.23474206,42.36307359,42.76091994,42.8111125,42.9439202,43.14299936,43.12086428,43.28409887,43.50390649,43.7086583,43.68796388,43.68841345,43.6794455,43.68570657,,
Small states,SST,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.12625755,34.13890517,34.15032882,34.16256846,34.16750511,34.18627254,34.18015273,34.17036102,34.13568206,34.06204028,34.04633275,34.04062092,34.03866258,34.00345323,33.90376285,33.95500318,33.98853786,34.04369465,34.04324589,34.02075149,34.04143605,34.05746964,34.06105986,34.08256037,34.09851237,34.10920143,34.13992228,34.14779628,34.13237466,34.15273284,34.1499745,34.11550338,34.18248124,34.22675307,34.23648003,34.25918966,34.27269486,34.24234836,34.2703636,34.31739063,34.25991316,34.16883346,34.20466965,34.24808992,34.29580282,34.2745931,34.25826626,34.29608102,34.33824532,34.32036403,34.33510882,34.31364957,34.17044209,34.23766184,34.17906964,34.23994727,,
Sao Tome and Principe,STP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.45833333,36.45833333,36.45833333,36.45833333,37.5,37.5,37.5,37.5,37.5,37.5,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,38.54166667,39.58333333,39.58333333,39.58333333,39.58333333,43.75,43.75,43.75,43.75,43.75,45.83333333,46.875,46.875,47.91666667,47.91666667,48.95833333,51.04166667,53.125,53.125,56.25,52.08333333,51.04166667,51.04166667,51.5625,51.04166667,51.04166667,50.52083333,50.72916746,50.72916746,50.72916746,50.72916746,50.72916746,50.72916746,,
Suriname,SUR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,0.262820513,0.269230769,0.262820513,0.294871795,0.301282051,0.282051282,0.275641026,0.275641026,0.301282051,0.307692308,0.333333333,0.33974359,0.358974359,0.365384615,0.371794872,0.378205128,0.391025641,0.397435897,0.41025641,0.442307692,0.467948718,0.480769231,0.480769231,0.493589744,0.519230769,0.538461538,0.564102564,0.564102564,0.564102564,0.564102564,0.570512821,0.570512821,0.570512821,0.570512821,0.570512821,0.570512821,0.564102564,0.564102564,0.564102564,0.564102564,0.551282051,0.474358974,0.516025641,0.496794872,0.466666686,0.466666686,0.448717949,0.453846173,0.515384625,0.501923096,0.512820513,0.46923075,0.533333314,0.565384596,0.557692308,0.557692308,,
Slovak Republic,SVK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.85239085,50.85239085,50.85239085,50.81081081,50.83160083,50.79002079,50.79002079,50.72765073,46.88149688,46.50727651,46.47682395,40.20790021,40.35343035,40.31185031,40.12474012,40.27027027,40.1330838,40.43791794,40.128515,40.08068755,39.37365042,39.2970055,39.27873006,39.22628952,,
Slovenia,SVN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.00397219,27.80536246,27.2591857,26.71300894,26.06752731,24.57795432,24.32969215,24.82621648,25.71996028,25.32274081,25.07447865,25.32274081,24.42899702,25.27308838,24.37934459,24.72691162,30.70355695,31.02979324,30.96663325,30.80561863,30.36826689,30.29841221,30.52830322,30.60627661,30.65633976,,
Sweden,SWE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,10.32558366,10.16717844,9.701710776,9.609104645,9.38002632,9.25330214,9.224058098,9.068089877,9.12657796,9.146073987,9.158259005,9.099770922,9.060778866,9.102207925,9.080274894,9.102207925,9.07052688,9.085148901,9.043719842,9.026660818,8.955987718,8.919432666,8.860944583,8.800019496,8.514890091,8.471024029,8.419846956,8.375980894,8.329677828,8.317492811,8.183457621,8.149339572,8.178583614,8.178583614,7.961690306,8.034800409,7.942194278,7.873958181,7.783789053,7.683871911,7.686308915,7.72530097,7.708241946,7.759419018,7.837403129,7.708241946,7.644879856,7.537651703,7.503533655,7.518155676,7.47185261,7.484165802,7.482446856,7.445680075,7.463111755,7.442734036,,
Eswatini,SWZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,85.34883721,85.93023256,85.69767442,85.87209302,86.27906977,86.80232558,87.03488372,87.09302326,86.86046512,86.86046512,86.86046512,87.96511628,87.96511628,86.1627907,76.3372093,79.70930233,80.98837209,80.98837209,77.90697674,75.05813953,74.65116279,74.76744186,74.88372093,73.77906977,74.65116279,77.26744186,75.98837209,74.70930233,73.48837209,71.97674419,71.3372093,71.10465116,71.04651163,71.04651163,71.04651163,71.04651163,71.10465116,71.10465116,71.10465116,71.10465116,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.1627907,71.04651163,71.04651163,71.04651163,71.04651163,71.04651163,71.04651163,71.04651163,71.04651163,,
Sint Maarten (Dutch part),SXM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,13.04347826,13.04347826,13.04347826,13.04347826,13.04347826,13.04347826,10.86956522,10.86956522,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,6.52173913,6.52173913,6.304348033,5.217391512,3.260869565,3.260869565,3.369565114,3.369565114,3.369565114,3.369565114,,
Syrian Arab Republic,SYR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,81.29829144,81.4560888,81.84242029,80.82489934,77.80498422,74.16476222,74.16476222,73.02753292,73.15812384,73.23430188,73.22886059,77.05408641,78.77897486,78.99118511,76.76025683,77.33703341,76.3956905,76.22701056,75.96038742,76.51539885,76.80378714,76.79290456,76.12906736,76.03112417,75.91141582,75.74273588,75.67199913,74.72521493,73.4138644,73.43018827,73.52269017,74.07226031,74.23005768,75.01360322,75.02992709,75.03536838,75.11154641,74.83948199,74.91021874,74.60550658,74.67080205,74.86668843,75.23830274,75.74767119,75.32821267,75.57044056,75.67523415,75.68067959,75.73513396,75.73925829,75.77737842,75.81005282,75.81005282,75.81005282,75.81005282,75.81005282,,
Turks and Caicos Islands,TCA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,,
Chad,TCD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.01587302,38.02380952,38.04382344,38.11944091,38.19885642,38.19885642,38.23856417,38.23856417,38.23856417,38.23856417,38.23856417,38.23856417,38.23856417,38.24253494,38.28224269,38.28224269,38.30209657,38.31797967,38.35768742,38.39739517,38.41327827,38.43710292,38.45298602,38.47681067,38.46092757,38.61975858,38.61975858,38.61975858,38.61975858,38.85800508,38.69917408,38.77858958,38.77858958,39.33449809,39.29479034,39.17646125,39.17646125,39.17963787,39.33846887,39.65613088,39.65613088,39.65613088,39.65613088,39.65613088,39.65613088,,
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.87483062,36.08258656,36.30348204,36.52812433,36.79067588,37.04420477,37.30878883,37.55908077,37.85757735,38.18675014,38.43132663,38.79824482,39.19361602,39.69179243,40.03538352,39.51807859,39.98936864,40.39611827,40.67154965,40.98041553,41.35210556,42.0011469,42.70378474,43.37579431,44.35230609,44.89371473,45.47176638,45.94619282,46.41482472,46.87103246,47.0524825,47.07348284,47.08309112,47.33202734,47.40164309,47.43071304,48.15741418,48.20504453,48.39513577,48.49691767,48.4106754,48.35456034,47.39747545,47.60999979,47.59826708,47.46000256,47.6267552,47.76034755,47.91283036,47.97360308,48.05084095,48.12772893,48.19336226,48.25861136,49.13676378,49.01853648,,
Europe & Central Asia (IDA & IBRD countries),TEC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2761299,29.15838713,29.13284791,28.86155086,28.75622424,28.84634915,28.7850799,28.75407556,28.75623703,28.68959997,28.5854099,28.47912288,28.42296783,28.36228122,28.35556481,28.2434394,28.1937318,28.160209,28.34631048,28.33247252,28.31195166,28.42288732,28.45492223,28.45285849,28.42722158,,
Togo,TGO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.4441993,56.4441993,56.4441993,56.4441993,56.53612796,56.53612796,56.53612796,56.53612796,56.53612796,56.53612796,52.95091009,52.95091009,52.95091009,52.95091009,52.95091009,52.95091009,52.95091009,54.78948336,55.70876999,55.80069866,55.80069866,55.80069866,55.80069866,56.71998529,56.81191395,56.81191395,57.17962861,57.73120059,57.73120059,58.65048722,58.74241589,58.74241589,60.67291782,60.67291782,60.67291782,62.51149108,63.43077772,64.90163633,66.7402096,66.7402096,63.9823497,64.44199301,63.9823497,63.52270638,59.75363118,60.30520316,64.25813569,65.17742232,66.28056628,67.38371024,67.38371024,70.78507079,70.2334988,70.2334988,70.2334988,70.2334988,,
Thailand,THA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,22.80921529,23.44927479,24.38881168,24.83900644,25.32834857,25.85683807,26.3461802,26.81594864,27.24656971,27.88858658,28.18414923,29.81072246,31.4744857,33.04625262,33.70588581,34.34790268,35.16412535,35.96860381,36.60670594,37.06864491,37.85746442,38.71479183,38.94771869,39.24719607,40.27677191,40.66433087,41.57450723,41.7506704,41.76437198,41.85441093,42.11474094,41.83679461,41.58429408,41.33962301,41.51578618,40.8365793,40.01252716,39.24915344,39.18064554,38.8224471,38.81070289,38.53862867,38.27438392,38.27634129,38.38399656,38.56015972,38.75589657,39.2452387,40.8678972,41.2221809,41.2221809,42.78807571,43.27741784,43.27741784,43.27741784,43.27741784,,
Tajikistan,TJK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07344956,32.45927408,31.93769648,32.73792512,32.75935982,32.59502715,32.48785367,32.63789654,32.67362103,32.67362103,32.65933124,32.8379537,33.22377822,33.38096599,33.8310946,33.78822521,33.77393541,34.00542943,33.97899539,33.9582724,33.93112318,33.88825379,34.13889105,34.13790619,34.13790619,,
Turkmenistan,TKM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.22396953,75.43676718,75.43676718,75.543166,75.543166,75.543166,75.543166,75.62828506,75.543166,75.543166,75.22396953,74.88349329,74.58557658,74.22382057,73.8407848,73.52158832,73.09599302,72.78743643,72.35120124,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,72.00646905,,
